"ABronte_Agnes" "ABronte_Tenant" "Austen_Emma" "Austen_Pride" "Austen_Sense" "CBronte_Jane" "CBronte_Professor" "CBronte_Villette" "EBronte_Wuthering" "Eliot_Adam" "Eliot_Middlemarch" "Eliot_Mill"
"style" 0.0102477015869298 0.0053795898361616 0.0168279868118444 0.00821490183192311 0.0150501672240803 0.00374099489086983 0.012387526886564 0.00669468133316854 0.00771796828772586 0.00139116240893683 0.00942403442913911 0.00288614170955794
"usually" 0.00731978684780699 0.00478185763214365 0.00249303508323621 0.00657192146553849 0.00418060200668896 0.00534427841552834 0.00900911046295566 0.00514975487166811 0.0042877601598477 0.00649209124170519 0.0169632619724504 0.00913944874693347
"approached" 0.0043918721086842 0.0101614474683052 0.00311629385404526 0.00492894109915386 0.00250836120401338 0.0171016909296907 0.0101352492708251 0.0139043381535039 0.0128632804795431 0.00463720802978942 0.00376961377165565 0.00481023618259657
"breath" 0.0029279147391228 0.0119546440803591 0.00186977631242716 0.00164298036638462 0.00167224080267559 0.0106885568310567 0.00563069403934729 0.0154492646150043 0.0180085926713603 0.00510092883276837 0.00534028617651216 0.0076963778921545
"desk" 0.00731978684780699 0.00777051865223343 0 0 0 0.00587870625708117 0.0304057478124754 0.0324434556915091 0 0.00417348722681048 0.00502615169554086 0.00240511809129828
"following" 0.0043918721086842 0.00956371526428729 0.00872562279132673 0.0188942742134231 0.00836120401337793 0.00694756194018684 0.00900911046295566 0.00823960779466897 0.011148176415604 0.00463720802978942 0.00471201721456956 0.00384818894607725
"learned" 0.014639573695614 0.00478185763214365 0.0012465175416181 0.00246447054957693 0.00250836120401338 0.0048098505739755 0.00450455523147783 0.0139043381535039 0.00600286422378678 0.00556464963574731 0.0128795137198235 0.0110635432199721
"one^s" 0.0043918721086842 0.00896598306026934 0.00623258770809052 0.00410745091596155 0.00836120401337793 0.006413134098634 0.00563069403934729 0.00411980389733449 0.00257265609590862 0.0106655784685157 0.010366437872053 0.0105825196017124
"courage" 0.00585582947824559 0.00597732204017956 0.00373955262485431 0.00985788219830773 0.00334448160535117 0.0117574125141623 0.00900911046295566 0.0185391175380052 0.0102906243836345 0.00788325365064202 0.00188480688582782 0.00529125980085622
"fields" 0.0102477015869298 0.0113569118763412 0.000623258770809052 0.000821490183192311 0 0.009619701147951 0.00900911046295566 0.00617970584600173 0.00343020812787816 0.024113481754905 0.00219894136679913 0.00913944874693347
"fool" 0.0117116589564912 0.0167365017125028 0.00186977631242716 0.00164298036638462 0.00250836120401338 0.006413134098634 0.014639804502303 0.00308985292300087 0.0137208325115126 0.0129841824834104 0.00659682410039738 0.00384818894607725
"hot" 0.0043918721086842 0.00358639322410774 0.00623258770809052 0.00164298036638462 0.00167224080267559 0.0106885568310567 0.00900911046295566 0.0211139949738392 0.0085755203196954 0.00834697445362096 0.00376961377165565 0.0076963778921545
"instant" 0.0014639573695614 0.00418412542812569 0.00436281139566337 0.00492894109915386 0.00668896321070234 0.00694756194018684 0.014639804502303 0.0118444362048366 0.0128632804795431 0.00649209124170519 0.00691095858136868 0.00913944874693347
"lately" 0.00878374421736839 0.0119546440803591 0.0130884341869901 0.00985788219830773 0.0125418060200669 0.006413134098634 0.00112613880786946 0.00566473035883492 0.00171510406393908 0.00417348722681048 0.0106805723530243 0.00240511809129828
"leaning" 0 0.0125523762843771 0.0012465175416181 0.000821490183192311 0.00668896321070234 0.0080164176232925 0.012387526886564 0.00514975487166811 0.0085755203196954 0.00695581204468414 0.00942403442913911 0.0120255904564914
"lives" 0.00585582947824559 0.00418412542812569 0.00436281139566337 0.00328596073276924 0.00585284280936455 0.003206567049317 0.00337841642360837 0.00926955876900259 0.00771796828772586 0.0120567408774525 0.0113088413149669 0.0101014959834528
"match" 0.0014639573695614 0.00657505424419751 0.0162047280410354 0.0197157643966155 0.0125418060200669 0.00427542273242267 0.00563069403934729 0.0046347793845013 0.00085755203196954 0.00649209124170519 0.00753922754331129 0.00481023618259657
"raffles" 0 0 0 0 0 0 0 0 0 0 0.046491903183753 0
"thrown" 0.00585582947824559 0.00597732204017956 0.011841916645372 0.00657192146553849 0.00836120401337793 0.00213771136621133 0.00675683284721675 0.0046347793845013 0.00600286422378678 0.00973813686255779 0.00973816891011042 0.00913944874693347
"england" 0.0029279147391228 0.00239092881607182 0.00623258770809052 0.00410745091596155 0.00668896321070234 0.0197738301374548 0.0450455523147783 0.0128743871791703 0.0042877601598477 0.000927441605957885 0.00219894136679913 0.000962047236519313
"feared" 0.0175674884347368 0.00777051865223343 0.00747910524970863 0.00821490183192311 0.0108695652173913 0.016032835246585 0.00563069403934729 0.0102995097433362 0.0085755203196954 0.00139116240893683 0.00439788273359825 0.00240511809129828
"frame" 0.00585582947824559 0.013747840692413 0.0012465175416181 0.000821490183192311 0.00167224080267559 0.0144295517219265 0.012387526886564 0.00926955876900259 0.0128632804795431 0.00463720802978942 0.0078533620242826 0.00432921256433691
"pardon" 0.00585582947824559 0.0227138237526823 0.00560932893728147 0.013143842931077 0.00752508361204013 0.006413134098634 0.00337841642360837 0.0046347793845013 0.00943307235166494 0.00556464963574731 0.00502615169554086 0.00384818894607725
"proved" 0.0043918721086842 0.00358639322410774 0.00997214033294484 0.0139653331142693 0.0108695652173913 0.00534427841552834 0.012387526886564 0.019054093025172 0.00514531219181724 0.0032460456208526 0.00345547929068434 0.00481023618259657
"to-night" 0 0.00358639322410774 0.000623258770809052 0.000821490183192311 0.000836120401337793 0.0219115415036662 0.00675683284721675 0.0102995097433362 0.0128632804795431 0.0204037153310735 0.00282721032874173 0.00144307085477897
"wrote" 0.00731978684780699 0.00358639322410774 0.011841916645372 0.0172512938470385 0.0100334448160535 0.0080164176232925 0.00900911046295566 0.0102995097433362 0.00343020812787816 0.00370976642383154 0.00691095858136868 0.0033671653278176
"disagreeable" 0.014639573695614 0.00657505424419751 0.012465175416181 0.0115008625646924 0.00167224080267559 0.0016032835246585 0.00112613880786946 0.00257487743583405 0.0042877601598477 0.00370976642383154 0.0160208585295365 0.0076963778921545
"disappointment" 0.00731978684780699 0.0053795898361616 0.0112186578745629 0.0139653331142693 0.0192307692307692 0.006413134098634 0.00675683284721675 0.0046347793845013 0.00514531219181724 0.00463720802978942 0.00753922754331129 0.0033671653278176
"dream" 0.00731978684780699 0.00896598306026934 0.00685584647889957 0 0.000836120401337793 0.0176361187712435 0.00788297165508621 0.00978453425616941 0.0120057284475736 0.00834697445362096 0.00534028617651216 0.00288614170955794
"harm" 0.021959360543421 0.00896598306026934 0.00810236402051768 0.00328596073276924 0.00418060200668896 0.00213771136621133 0.00225227761573892 0.00514975487166811 0.0102906243836345 0.0111292992714946 0.00753922754331129 0.00865842512867382
"suffer" 0.00878374421736839 0.00896598306026934 0.00810236402051768 0.00985788219830773 0.0117056856187291 0.0101541289895038 0.00788297165508621 0.00617970584600173 0.0171510406393908 0.00510092883276837 0.000628268961942608 0.00721535427389485
"utmost" 0.0161035310651754 0.0149433051004489 0.00872562279132673 0.00821490183192311 0.0125418060200669 0.00267213920776417 0.00112613880786946 0.00360482841016768 0.0042877601598477 0.00510092883276837 0.0084816309862252 0.00721535427389485
"assured" 0.0102477015869298 0.0101614474683052 0.00997214033294484 0.0230017251293847 0.0217391304347826 0.00587870625708117 0.00675683284721675 0.00360482841016768 0.00343020812787816 0.00278232481787365 0.00314134480971304 0.0033671653278176
"begun" 0.0029279147391228 0.00119546440803591 0.00747910524970863 0.00164298036638462 0.00585284280936455 0.00213771136621133 0.00337841642360837 0.00205990194866724 0.00257265609590862 0.0111292992714946 0.0169632619724504 0.0134686613112704
"broad" 0.0102477015869298 0.00478185763214365 0.00436281139566337 0 0.000836120401337793 0.012826268197268 0.0180182209259113 0.0144193136406707 0.00257265609590862 0.0120567408774525 0.00314134480971304 0.00721535427389485
"chose" 0.0263512326521052 0.00836825085625138 0.00560932893728147 0.013143842931077 0.00585284280936455 0.00427542273242267 0.00225227761573892 0.00823960779466897 0.00771796828772586 0.00417348722681048 0.0081674965052539 0.00529125980085622
"evidently" 0.00878374421736839 0.0173342339165207 0.00810236402051768 0.00410745091596155 0.00250836120401338 0.0106885568310567 0.012387526886564 0.00411980389733449 0.0137208325115126 0.0032460456208526 0.00659682410039738 0.00288614170955794
"lifted" 0.0043918721086842 0.00358639322410774 0.000623258770809052 0.00164298036638462 0.000836120401337793 0.0154984074050322 0.0112613880786946 0.0159642401021711 0.0137208325115126 0.0129841824834104 0.00345547929068434 0.0033671653278176
"seven" 0.0175674884347368 0.00418412542812569 0.00373955262485431 0.000821490183192311 0.0117056856187291 0.00587870625708117 0.00563069403934729 0.010814485230503 0.011148176415604 0.0120567408774525 0.00628268961942608 0.00432921256433691
"sympathy" 0.0117116589564912 0.0101614474683052 0.00311629385404526 0 0.00418060200668896 0.00908527330639817 0.00675683284721675 0.00669468133316854 0.00600286422378678 0.0125204616804314 0.0084816309862252 0.00625330703737554
"wondered" 0.021959360543421 0.00597732204017956 0.00249303508323621 0.00657192146553849 0.00919732441471572 0.00855084546484534 0.0180182209259113 0.0123594116920035 0.00600286422378678 0.00417348722681048 0.00534028617651216 0.00384818894607725
"condition" 0.00585582947824559 0.0113569118763412 0.00373955262485431 0.00246447054957693 0.00836120401337793 0.00587870625708117 0.00675683284721675 0.00514975487166811 0.0145783845434822 0.00695581204468414 0.00722509306233999 0.00962047236519313
"deeply" 0.014639573695614 0.0239092881607182 0.00623258770809052 0.00328596073276924 0.00418060200668896 0.00694756194018684 0.00225227761573892 0.00772463230750216 0.00343020812787816 0.00370976642383154 0.0081674965052539 0.0033671653278176
"draw" 0.00878374421736839 0.00836825085625138 0.00623258770809052 0.00492894109915386 0.00752508361204013 0.012826268197268 0.00450455523147783 0.00617970584600173 0.011148176415604 0.00463720802978942 0.00753922754331129 0.00577228341911588
"floor" 0.00878374421736839 0.00478185763214365 0.0012465175416181 0 0.000836120401337793 0.00748198978173967 0.00900911046295566 0.00926955876900259 0.0197236967352994 0.0120567408774525 0.00596855513845477 0.00913944874693347
"furniture" 0.0029279147391228 0.00298866102008978 0.0012465175416181 0.00821490183192311 0.00836120401337793 0.0080164176232925 0.0135136656944335 0.00617970584600173 0.00343020812787816 0.00278232481787365 0.01445018612468 0.00962047236519313
"apparently" 0.0117116589564912 0.0107591796723232 0.00249303508323621 0.00164298036638462 0.00334448160535117 0.006413134098634 0.00225227761573892 0.00411980389733449 0.0145783845434822 0.00649209124170519 0.00879576546719651 0.0125066140747511
"ourselves" 0.0117116589564912 0.0113569118763412 0.0105953991037539 0.00657192146553849 0.00167224080267559 0.00374099489086983 0.00788297165508621 0.00360482841016768 0.0102906243836345 0.00834697445362096 0.00565442065748347 0.00962047236519313
"peace" 0.0102477015869298 0.00836825085625138 0.00747910524970863 0.00492894109915386 0.00334448160535117 0.009619701147951 0.00675683284721675 0.0128743871791703 0.0120057284475736 0.00741953284766308 0.00314134480971304 0.00529125980085622
"shape" 0 0.00298866102008978 0.00311629385404526 0.00164298036638462 0.000836120401337793 0.0122918403557152 0.0157659433101724 0.0169941910765048 0.00171510406393908 0.00463720802978942 0.0116229757959382 0.00529125980085622
"uttered" 0.00585582947824559 0.00657505424419751 0.000623258770809052 0.00410745091596155 0 0.0112229846726095 0.012387526886564 0.0133893626663371 0.0197236967352994 0.00463720802978942 0.00565442065748347 0.00625330703737554
"what^s" 0.0014639573695614 0.0053795898361616 0 0 0 0 0 0 0.00514531219181724 0.0329241770115049 0.00408374825262695 0.0206840155851652
"wishing" 0.0043918721086842 0.00836825085625138 0.0105953991037539 0.0115008625646924 0.0117056856187291 0.0048098505739755 0.00112613880786946 0.00360482841016768 0.00771796828772586 0.00231860401489471 0.0109947068339956 0.00721535427389485
"avoid" 0.00585582947824559 0.0101614474683052 0.00810236402051768 0.0147868232974616 0.0175585284280936 0.00534427841552834 0.00563069403934729 0.00360482841016768 0.0120057284475736 0.00370976642383154 0.00534028617651216 0.00384818894607725
"cruel" 0.0029279147391228 0.00836825085625138 0.00249303508323621 0.00328596073276924 0.00752508361204013 0.00694756194018684 0.00563069403934729 0.0113294607176698 0.0120057284475736 0.00695581204468414 0.00534028617651216 0.0110635432199721
"favourite" 0.021959360543421 0.00657505424419751 0.0143349517286082 0.0172512938470385 0.0209030100334448 0.003206567049317 0.00675683284721675 0.00720965682033535 0.00600286422378678 0.00649209124170519 0 0
"finished" 0.00731978684780699 0.00478185763214365 0.00747910524970863 0.00821490183192311 0.0100334448160535 0.0122918403557152 0.00900911046295566 0.00617970584600173 0.00943307235166494 0.00417348722681048 0.00408374825262695 0.00913944874693347
"highly" 0.0117116589564912 0.00717278644821547 0.0149582104994173 0.0230017251293847 0.0125418060200669 0.00106885568310567 0.00450455523147783 0.00360482841016768 0.00171510406393908 0.00185488321191577 0.00628268961942608 0.0076963778921545
"joseph" 0.0014639573695614 0 0 0 0 0 0 0.00154492646150043 0.11148176415604 0.000927441605957885 0.00188480688582782 0
"marrying" 0.0014639573695614 0.00298866102008978 0.0162047280410354 0.0188942742134231 0.0117056856187291 0.00213771136621133 0.00563069403934729 0.000514975487166811 0.00343020812787816 0.00788325365064202 0.010366437872053 0.00432921256433691
"melancholy" 0.0043918721086842 0.00836825085625138 0.00747910524970863 0.00410745091596155 0.0175585284280936 0.0048098505739755 0.00225227761573892 0.0046347793845013 0.00514531219181724 0.00510092883276837 0.00973816891011042 0.00913944874693347
"necessity" 0.0102477015869298 0.00896598306026934 0.00623258770809052 0.00903639201511542 0.0150501672240803 0.006413134098634 0.0101352492708251 0.0046347793845013 0.00514531219181724 0.00417348722681048 0.00753922754331129 0.00577228341911588
"spot" 0.0029279147391228 0.0053795898361616 0.00436281139566337 0.00575043128234618 0.00752508361204013 0.00694756194018684 0.00337841642360837 0.0102995097433362 0.00514531219181724 0.00927441605957885 0.00659682410039738 0.0120255904564914
"steps" 0.00731978684780699 0.00717278644821547 0.00436281139566337 0.00410745091596155 0.00167224080267559 0.0144295517219265 0.0202704985416502 0.0133893626663371 0.011148176415604 0.00417348722681048 0.00314134480971304 0.00384818894607725
"trembling" 0 0.00597732204017956 0.00311629385404526 0.000821490183192311 0 0.00534427841552834 0.00337841642360837 0.00978453425616941 0.00943307235166494 0.0166939489072419 0.00408374825262695 0.0163548030208283
"willing" 0.014639573695614 0.0107591796723232 0.00810236402051768 0.00492894109915386 0.00585284280936455 0.00587870625708117 0.00675683284721675 0.00360482841016768 0.00514531219181724 0.0115930200744736 0.00628268961942608 0.00625330703737554
